qseqid,sseqid,pident,length,similarity_score,uniprot_id
sp|Q01085|TIAR_HUMAN,5GVQ_A,23.684,61,14.44724,Q01085
sp|Q01085|TIAR_HUMAN,5SZW_A,31.579,58,18.31582,Q01085
sp|Q01085|TIAR_HUMAN,5SZW_A,32.0,58,18.56,Q01085
sp|Q01085|TIAR_HUMAN,5SZW_A,24.658,58,14.30164,Q01085
sp|Q01085|TIAR_HUMAN,2XSF_A,42.105,46,19.3683,Q01085
sp|Q01085|TIAR_HUMAN,2XSF_A,29.87,46,13.7402,Q01085
sp|Q01085|TIAR_HUMAN,2XSF_A,31.915,46,14.6809,Q01085
sp|Q01085|TIAR_HUMAN,3HI9_A,31.579,59,18.63161,Q01085
sp|Q01085|TIAR_HUMAN,3HI9_A,33.333,59,19.66647,Q01085
sp|Q01085|TIAR_HUMAN,3HI9_A,24.658,59,14.54822,Q01085
sp|Q01085|TIAR_HUMAN,2D9P_A,35.443,37,13.11391,Q01085
sp|Q01085|TIAR_HUMAN,2D9P_A,36.508,37,13.50796,Q01085
sp|Q01085|TIAR_HUMAN,2KHC_A,37.333,40,14.9332,Q01085
sp|Q01085|TIAR_HUMAN,2KHC_A,28.395,40,11.358,Q01085
sp|Q01085|TIAR_HUMAN,2XS2_A,42.105,51,21.47355,Q01085
sp|Q01085|TIAR_HUMAN,2XS2_A,29.032,51,14.80632,Q01085
sp|Q01085|TIAR_HUMAN,2XS2_A,31.915,51,16.27665,Q01085
sp|Q01085|TIAR_HUMAN,5UZ5_A,29.474,54,15.91596,Q01085
sp|Q01085|TIAR_HUMAN,5UZ5_A,26.23,54,14.1642,Q01085
sp|Q01085|TIAR_HUMAN,5UZ5_A,21.429,54,11.57166,Q01085
sp|Q01085|TIAR_HUMAN,2MSS_A,46.809,13,6.08517,Q01085
sp|Q01085|TIAR_HUMAN,1H6K_Z,37.838,61,23.08118,Q01085
sp|Q01085|TIAR_HUMAN,1H6K_Z,34.118,61,20.81198,Q01085
sp|Q01085|TIAR_HUMAN,1H6K_Z,27.273,61,16.63653,Q01085
sp|Q01085|TIAR_HUMAN,5OO6_B,37.333,61,22.77313,Q01085
sp|Q01085|TIAR_HUMAN,5OO6_B,34.524,61,21.05964,Q01085
sp|Q01085|TIAR_HUMAN,5OO6_B,26.582,61,16.21502,Q01085
sp|Q01085|TIAR_HUMAN,1H2T_Z,37.333,59,22.02647,Q01085
sp|Q01085|TIAR_HUMAN,1H2T_Z,36.486,59,21.52674,Q01085
sp|Q01085|TIAR_HUMAN,1H2T_Z,26.582,59,15.68338,Q01085
sp|Q01085|TIAR_HUMAN,4LJM_B,34.177,65,22.21505,Q01085
sp|Q01085|TIAR_HUMAN,4LJM_B,30.12,65,19.578,Q01085
sp|Q01085|TIAR_HUMAN,4LJM_B,24.444,65,15.8886,Q01085
sp|Q01085|TIAR_HUMAN,5EV1_A,24.479,45,11.01555,Q01085
sp|Q01085|TIAR_HUMAN,1FJE_B,22.527,71,15.99417,Q01085
sp|Q01085|TIAR_HUMAN,1FJE_B,27.711,71,19.67481,Q01085
sp|Q01085|TIAR_HUMAN,6D0Y_A,37.333,61,22.77313,Q01085
sp|Q01085|TIAR_HUMAN,6D0Y_A,34.524,61,21.05964,Q01085
sp|Q01085|TIAR_HUMAN,6D0Y_A,26.582,61,16.21502,Q01085
sp|Q01085|TIAR_HUMAN,6G2K_A,30.769,32,9.84608,Q01085
sp|Q01085|TIAR_HUMAN,6G2K_A,36.735,32,11.7552,Q01085
sp|Q01085|TIAR_HUMAN,2CQ0_A,31.868,66,21.03288,Q01085
sp|Q01085|TIAR_HUMAN,2CQ0_A,25.843,66,17.05638,Q01085
sp|Q01085|TIAR_HUMAN,2CQ0_A,28.736,66,18.96576,Q01085
sp|Q01085|TIAR_HUMAN,6GD2_A,30.769,32,9.84608,Q01085
sp|Q01085|TIAR_HUMAN,6GD2_A,36.735,32,11.7552,Q01085
sp|Q01085|TIAR_HUMAN,3SDE_A,27.517,76,20.91292,Q01085
sp|Q01085|TIAR_HUMAN,3SDE_A,22.543,76,17.13268,Q01085
sp|Q01085|TIAR_HUMAN,3SDE_A,17.822,76,13.54472,Q01085
sp|Q01085|TIAR_HUMAN,5IFN_A,27.517,76,20.91292,Q01085
sp|Q01085|TIAR_HUMAN,5IFN_A,22.543,76,17.13268,Q01085
sp|Q01085|TIAR_HUMAN,5IFN_A,17.822,76,13.54472,Q01085
sp|Q01085|TIAR_HUMAN,4FXV_A,31.579,57,18.00003,Q01085
sp|Q01085|TIAR_HUMAN,4FXV_A,31.646,57,18.03822,Q01085
sp|Q01085|TIAR_HUMAN,4FXV_A,26.471,57,15.08847,Q01085
sp|Q01085|TIAR_HUMAN,6GC5_A,30.38,35,10.633,Q01085
sp|Q01085|TIAR_HUMAN,6GC5_A,31.034,35,10.8619,Q01085
sp|Q01085|TIAR_HUMAN,5X3Y_A,46.809,13,6.08517,Q01085
sp|Q01085|TIAR_HUMAN,5M8I_A,32.222,67,21.58874,Q01085
sp|Q01085|TIAR_HUMAN,5M8I_A,30.12,67,20.1804,Q01085
sp|Q01085|TIAR_HUMAN,5M8I_A,24.444,67,16.37748,Q01085
sp|Q01085|TIAR_HUMAN,1D8Z_A,34.211,59,20.18449,Q01085
sp|Q01085|TIAR_HUMAN,1D8Z_A,33.75,59,19.9125,Q01085
sp|Q01085|TIAR_HUMAN,1D8Z_A,23.288,59,13.73992,Q01085
sp|Q01085|TIAR_HUMAN,1X5P_A,33.766,62,20.93492,Q01085
sp|Q01085|TIAR_HUMAN,1X5P_A,24.096,62,14.93952,Q01085
sp|Q01085|TIAR_HUMAN,1X5P_A,31.169,62,19.32478,Q01085
sp|Q01085|TIAR_HUMAN,3VF0_B,23.577,72,16.97544,Q01085
sp|Q01085|TIAR_HUMAN,3VF0_B,22.034,72,15.86448,Q01085
sp|Q01085|TIAR_HUMAN,3H2U_B,23.577,72,16.97544,Q01085
sp|Q01085|TIAR_HUMAN,3H2U_B,22.034,72,15.86448,Q01085
sp|Q01085|TIAR_HUMAN,3SMZ_A,23.577,72,16.97544,Q01085
sp|Q01085|TIAR_HUMAN,3SMZ_A,22.034,72,15.86448,Q01085
sp|Q01085|TIAR_HUMAN,2BZ2_A,33.766,65,21.9479,Q01085
sp|Q01085|TIAR_HUMAN,2BZ2_A,22.826,65,14.8369,Q01085
sp|Q01085|TIAR_HUMAN,2BZ2_A,31.169,65,20.25985,Q01085
sp|Q01085|TIAR_HUMAN,6G90_B,32.911,50,16.4555,Q01085
sp|Q01085|TIAR_HUMAN,6G90_B,26.23,50,13.115,Q01085
sp|Q01085|TIAR_HUMAN,6G90_B,21.429,50,10.7145,Q01085
sp|Q01085|TIAR_HUMAN,4WII_A,28.276,68,19.22768,Q01085
sp|Q01085|TIAR_HUMAN,4WII_A,28.125,68,19.125,Q01085
sp|Q01085|TIAR_HUMAN,4WII_A,17.822,68,12.11896,Q01085
sp|Q01085|TIAR_HUMAN,2M8H_A,34.884,62,21.62808,Q01085
sp|Q01085|TIAR_HUMAN,2M8H_A,28.916,62,17.92792,Q01085
sp|Q01085|TIAR_HUMAN,2M8H_A,22.535,62,13.9717,Q01085
sp|Q01085|TIAR_HUMAN,5WPA_A,28.276,68,19.22768,Q01085
sp|Q01085|TIAR_HUMAN,5WPA_A,28.125,68,19.125,Q01085
sp|Q01085|TIAR_HUMAN,5WPA_A,17.822,68,12.11896,Q01085
sp|Q01085|TIAR_HUMAN,2CJK_A,21.951,76,16.68276,Q01085
sp|Q01085|TIAR_HUMAN,2CJK_A,23.81,76,18.0956,Q01085
sp|Q01085|TIAR_HUMAN,2CJK_A,20.175,76,15.333,Q01085
sp|Q01085|TIAR_HUMAN,2YH1_A,24.211,44,10.65284,Q01085
sp|Q01085|TIAR_HUMAN,1X4B_A,34.247,19,6.50693,Q01085
sp|Q01085|TIAR_HUMAN,3SDE_B,23.636,93,21.98148,Q01085
sp|Q01085|TIAR_HUMAN,3SDE_B,25.503,93,23.71779,Q01085
sp|Q01085|TIAR_HUMAN,3SDE_B,20.915,93,19.45095,Q01085
sp|Q01085|TIAR_HUMAN,4WIJ_A,28.276,68,19.22768,Q01085
sp|Q01085|TIAR_HUMAN,4WIJ_A,28.125,68,19.125,Q01085
sp|Q01085|TIAR_HUMAN,4WIJ_A,17.822,68,12.11896,Q01085
sp|Q01085|TIAR_HUMAN,5IFM_A,23.636,93,21.98148,Q01085
sp|Q01085|TIAR_HUMAN,5IFM_A,25.503,93,23.71779,Q01085
sp|Q01085|TIAR_HUMAN,5IFM_A,20.915,93,19.45095,Q01085
sp|Q01085|TIAR_HUMAN,2CPZ_A,32.911,64,21.06304,Q01085
sp|Q01085|TIAR_HUMAN,2CPZ_A,27.711,64,17.73504,Q01085
sp|Q01085|TIAR_HUMAN,2CPZ_A,27.059,64,17.31776,Q01085
sp|Q01085|TIAR_HUMAN,2CPJ_A,32.143,65,20.89295,Q01085
sp|Q01085|TIAR_HUMAN,2CPJ_A,23.684,65,15.3946,Q01085
sp|Q01085|TIAR_HUMAN,2CPJ_A,25.61,65,16.6465,Q01085
sp|Q01085|TIAR_HUMAN,5IQQ_A,35.802,58,20.76516,Q01085
sp|Q01085|TIAR_HUMAN,5IQQ_A,29.73,58,17.2434,Q01085
sp|Q01085|TIAR_HUMAN,5IQQ_A,22.535,58,13.0703,Q01085
sp|Q01085|TIAR_HUMAN,2XB2_D,35.802,61,21.83922,Q01085
sp|Q01085|TIAR_HUMAN,2XB2_D,25.676,61,15.66236,Q01085
sp|Q01085|TIAR_HUMAN,2XB2_D,24.39,61,14.8779,Q01085
sp|Q01085|TIAR_HUMAN,2KI2_A,34.177,60,20.5062,Q01085
sp|Q01085|TIAR_HUMAN,2KI2_A,30.488,60,18.2928,Q01085
sp|Q01085|TIAR_HUMAN,2KI2_A,23.944,60,14.3664,Q01085
sp|Q01085|TIAR_HUMAN,1D9A_A,32.813,53,17.39089,Q01085
sp|Q01085|TIAR_HUMAN,1D9A_A,28.395,53,15.04935,Q01085
sp|Q01085|TIAR_HUMAN,1D9A_A,27.692,53,14.67676,Q01085
sp|Q01085|TIAR_HUMAN,5LXR_A,36.842,57,20.99994,Q01085
sp|Q01085|TIAR_HUMAN,5LXR_A,29.73,57,16.9461,Q01085
sp|Q01085|TIAR_HUMAN,5LXR_A,22.535,57,12.84495,Q01085
sp|Q01085|TIAR_HUMAN,6GD1_A,30.769,35,10.76915,Q01085
sp|Q01085|TIAR_HUMAN,6GD1_A,31.034,35,10.8619,Q01085
sp|Q01085|TIAR_HUMAN,2CQC_A,36.765,38,13.9707,Q01085
sp|Q01085|TIAR_HUMAN,2CQC_A,24.691,38,9.38258,Q01085
sp|Q01085|TIAR_HUMAN,2CQD_A,41.538,31,12.87678,Q01085
sp|Q01085|TIAR_HUMAN,2CQD_A,30.357,31,9.41067,Q01085
sp|Q01085|TIAR_HUMAN,1U6F_A,35.443,52,18.43036,Q01085
sp|Q01085|TIAR_HUMAN,1U6F_A,30.435,52,15.8262,Q01085
sp|Q01085|TIAR_HUMAN,1U6F_A,31.034,52,16.13768,Q01085
sp|Q01085|TIAR_HUMAN,2DGU_A,29.762,67,19.94054,Q01085
sp|Q01085|TIAR_HUMAN,2DGU_A,30.435,67,20.39145,Q01085
sp|Q01085|TIAR_HUMAN,2DGU_A,24.675,67,16.53225,Q01085
sp|Q01085|TIAR_HUMAN,2K8G_A,36.145,56,20.2412,Q01085
sp|Q01085|TIAR_HUMAN,2K8G_A,33.333,56,18.66648,Q01085
sp|Q01085|TIAR_HUMAN,2K8G_A,27.143,56,15.20008,Q01085
sp|Q01085|TIAR_HUMAN,1P27_B,35.802,61,21.83922,Q01085
sp|Q01085|TIAR_HUMAN,1P27_B,25.676,61,15.66236,Q01085
sp|Q01085|TIAR_HUMAN,1P27_B,24.39,61,14.8779,Q01085
sp|Q01085|TIAR_HUMAN,2MYF_A,30.667,63,19.32021,Q01085
sp|Q01085|TIAR_HUMAN,2MYF_A,30.233,63,19.04679,Q01085
sp|Q01085|TIAR_HUMAN,2MYF_A,26.19,63,16.4997,Q01085
sp|Q01085|TIAR_HUMAN,2E5H_A,33.333,59,19.66647,Q01085
sp|Q01085|TIAR_HUMAN,2E5H_A,24.675,59,14.55825,Q01085
sp|Q01085|TIAR_HUMAN,2E5H_A,22.368,59,13.19712,Q01085
sp|Q01085|TIAR_HUMAN,6GML_X,33.766,49,16.54534,Q01085
sp|Q01085|TIAR_HUMAN,6GML_X,24.324,49,11.91876,Q01085
sp|Q01085|TIAR_HUMAN,2J0S_D,33.75,61,20.5875,Q01085
sp|Q01085|TIAR_HUMAN,2J0S_D,25.676,61,15.66236,Q01085
sp|Q01085|TIAR_HUMAN,2J0S_D,24.39,61,14.8779,Q01085
sp|Q01085|TIAR_HUMAN,3EX7_B,34.667,60,20.8002,Q01085
sp|Q01085|TIAR_HUMAN,3EX7_B,25.333,60,15.1998,Q01085
sp|Q01085|TIAR_HUMAN,3EX7_B,23.171,60,13.9026,Q01085
sp|Q01085|TIAR_HUMAN,5LQW_J,20.909,48,10.03632,Q01085
sp|Q01085|TIAR_HUMAN,5LQW_J,31.507,48,15.12336,Q01085
sp|Q01085|TIAR_HUMAN,2HYI_B,33.75,61,20.5875,Q01085
sp|Q01085|TIAR_HUMAN,2HYI_B,25.676,61,15.66236,Q01085
sp|Q01085|TIAR_HUMAN,2HYI_B,24.39,61,14.8779,Q01085
sp|Q01085|TIAR_HUMAN,1HD0_A,42.553,25,10.63825,Q01085
sp|Q01085|TIAR_HUMAN,1HD0_A,26.923,25,6.73075,Q01085
sp|Q01085|TIAR_HUMAN,4UQT_A,25.0,40,10.0,Q01085
sp|Q01085|TIAR_HUMAN,4UQT_A,31.507,40,12.6028,Q01085
sp|Q01085|TIAR_HUMAN,2MKC_A,22.115,47,10.39405,Q01085
sp|Q01085|TIAR_HUMAN,2MKC_A,31.507,47,14.80829,Q01085
sp|Q01085|TIAR_HUMAN,3S7R_A,35.714,15,5.3571,Q01085
sp|Q01085|TIAR_HUMAN,2J0Q_D,35.135,59,20.72965,Q01085
sp|Q01085|TIAR_HUMAN,2J0Q_D,25.676,59,15.14884,Q01085
sp|Q01085|TIAR_HUMAN,2J0Q_D,24.39,59,14.3901,Q01085
sp|Q01085|TIAR_HUMAN,3CW1_K,33.333,38,12.66654,Q01085
sp|Q01085|TIAR_HUMAN,3CW1_K,25.714,38,9.77132,Q01085
sp|Q01085|TIAR_HUMAN,2FC8_A,38.462,62,23.84644,Q01085
sp|Q01085|TIAR_HUMAN,2FC8_A,36.25,62,22.475,Q01085
sp|Q01085|TIAR_HUMAN,2FC8_A,26.829,62,16.63398,Q01085
sp|Q01085|TIAR_HUMAN,4ZKA_A,37.5,64,24.0,Q01085
sp|Q01085|TIAR_HUMAN,4ZKA_A,27.368,64,17.51552,Q01085
sp|Q01085|TIAR_HUMAN,4ZKA_A,32.051,64,20.51264,Q01085
sp|Q01085|TIAR_HUMAN,2DNP_A,29.348,65,19.0762,Q01085
sp|Q01085|TIAR_HUMAN,2DNP_A,31.395,65,20.40675,Q01085
sp|Q01085|TIAR_HUMAN,2DNP_A,29.412,65,19.1178,Q01085
sp|Q01085|TIAR_HUMAN,2N82_B,37.5,64,24.0,Q01085
sp|Q01085|TIAR_HUMAN,2N82_B,27.368,64,17.51552,Q01085
sp|Q01085|TIAR_HUMAN,2N82_B,32.051,64,20.51264,Q01085
sp|Q01085|TIAR_HUMAN,5IM0_B,43.478,12,5.21736,Q01085
sp|Q01085|TIAR_HUMAN,3PGW_S,33.333,43,14.33319,Q01085
sp|Q01085|TIAR_HUMAN,3PGW_S,22.892,43,9.84356,Q01085
sp|Q01085|TIAR_HUMAN,5IM0_A,43.478,12,5.21736,Q01085
sp|Q01085|TIAR_HUMAN,2ERR_A,31.111,66,20.53326,Q01085
sp|Q01085|TIAR_HUMAN,2ERR_A,28.049,66,18.51234,Q01085
sp|Q01085|TIAR_HUMAN,2ERR_A,32.051,66,21.15366,Q01085
sp|Q01085|TIAR_HUMAN,2SXL_A,30.667,38,11.65346,Q01085
sp|Q01085|TIAR_HUMAN,2SXL_A,24.324,38,9.24312,Q01085
sp|Q01085|TIAR_HUMAN,2CQ3_A,38.462,52,20.00024,Q01085
sp|Q01085|TIAR_HUMAN,2CQ3_A,27.273,52,14.18196,Q01085
sp|Q01085|TIAR_HUMAN,2CQ3_A,34.483,52,17.93116,Q01085
sp|Q01085|TIAR_HUMAN,4F25_A,36.62,53,19.4086,Q01085
sp|Q01085|TIAR_HUMAN,4F25_A,33.333,53,17.66649,Q01085
sp|Q01085|TIAR_HUMAN,4F25_A,27.143,53,14.38579,Q01085
sp|Q01085|TIAR_HUMAN,6ICZ_WW,35.135,59,20.72965,Q01085
sp|Q01085|TIAR_HUMAN,6ICZ_WW,25.676,59,15.14884,Q01085
sp|Q01085|TIAR_HUMAN,6ICZ_WW,23.171,59,13.67089,Q01085
sp|Q01085|TIAR_HUMAN,2DNM_A,24.719,57,14.08983,Q01085
sp|Q01085|TIAR_HUMAN,2DNM_A,31.579,57,18.00003,Q01085
sp|Q01085|TIAR_HUMAN,2DNM_A,22.807,57,12.99999,Q01085
sp|Q01085|TIAR_HUMAN,4PKD_B,33.333,38,12.66654,Q01085
sp|Q01085|TIAR_HUMAN,4PKD_B,25.714,38,9.77132,Q01085
sp|Q01085|TIAR_HUMAN,1UAW_A,36.0,25,9.0,Q01085
sp|Q01085|TIAR_HUMAN,1UAW_A,28.571,25,7.14275,Q01085
sp|Q01085|TIAR_HUMAN,2RS2_A,29.688,29,8.60952,Q01085
sp|Q01085|TIAR_HUMAN,2RS2_A,28.0,29,8.12,Q01085
sp|Q01085|TIAR_HUMAN,2U2F_A,30.263,40,12.1052,Q01085
sp|Q01085|TIAR_HUMAN,2U2F_A,22.368,40,8.9472,Q01085
sp|Q01085|TIAR_HUMAN,2KRR_A,21.622,60,12.9732,Q01085
sp|Q01085|TIAR_HUMAN,2KRR_A,27.731,60,16.6386,Q01085
sp|Q01085|TIAR_HUMAN,2CPH_A,32.955,22,7.2501,Q01085
sp|Q01085|TIAR_HUMAN,5W0H_A,30.263,41,12.40783,Q01085
sp|Q01085|TIAR_HUMAN,5W0H_A,22.222,41,9.11102,Q01085
sp|Q01085|TIAR_HUMAN,1X4E_A,31.818,35,11.1363,Q01085
sp|Q01085|TIAR_HUMAN,1X4E_A,25.352,35,8.8732,Q01085
sp|Q01085|TIAR_HUMAN,5MPG_A,34.426,16,5.50816,Q01085
sp|Q01085|TIAR_HUMAN,4A8X_A,33.333,59,19.66647,Q01085
sp|Q01085|TIAR_HUMAN,4A8X_A,36.62,59,21.6058,Q01085
sp|Q01085|TIAR_HUMAN,4A8X_A,28.571,59,16.85689,Q01085
sp|Q01085|TIAR_HUMAN,4CH0_S,39.286,28,11.00008,Q01085
sp|Q01085|TIAR_HUMAN,4CH0_S,28.571,28,7.99988,Q01085
sp|Q01085|TIAR_HUMAN,2DH8_A,31.395,54,16.9533,Q01085
sp|Q01085|TIAR_HUMAN,2DH8_A,28.986,54,15.65244,Q01085
sp|Q01085|TIAR_HUMAN,2DH8_A,22.034,54,11.89836,Q01085
sp|Q01085|TIAR_HUMAN,2MGZ_A,33.333,53,17.66649,Q01085
sp|Q01085|TIAR_HUMAN,2MGZ_A,30.769,53,16.30757,Q01085
sp|Q01085|TIAR_HUMAN,2MGZ_A,35.294,53,18.70582,Q01085
sp|Q01085|TIAR_HUMAN,2MGZ_B,39.286,32,12.57152,Q01085
sp|Q01085|TIAR_HUMAN,2MGZ_B,27.536,32,8.81152,Q01085
sp|Q01085|TIAR_HUMAN,2RU3_A,34.667,37,12.82679,Q01085
sp|Q01085|TIAR_HUMAN,2RU3_A,27.536,37,10.18832,Q01085
sp|Q01085|TIAR_HUMAN,2X1A_A,29.63,61,18.0743,Q01085
sp|Q01085|TIAR_HUMAN,2X1A_A,26.316,61,16.05276,Q01085
sp|Q01085|TIAR_HUMAN,2X1A_A,28.205,61,17.20505,Q01085
sp|Q01085|TIAR_HUMAN,6C8U_1,30.645,17,5.20965,Q01085
sp|Q01085|TIAR_HUMAN,2CQG_A,32.5,38,12.35,Q01085
sp|Q01085|TIAR_HUMAN,2CQG_A,25.373,38,9.64174,Q01085
sp|Q01085|TIAR_HUMAN,6DBP_A,29.825,15,4.47375,Q01085
sp|Q01085|TIAR_HUMAN,4Y00_A,35.0,35,12.25,Q01085
sp|Q01085|TIAR_HUMAN,4Y00_A,29.31,35,10.2585,Q01085
sp|Q01085|TIAR_HUMAN,2X1F_A,29.487,60,17.6922,Q01085
sp|Q01085|TIAR_HUMAN,2X1F_A,26.316,60,15.7896,Q01085
sp|Q01085|TIAR_HUMAN,2X1F_A,28.205,60,16.923,Q01085
sp|Q01085|TIAR_HUMAN,4IUF_A,46.154,22,10.15388,Q01085
sp|Q01085|TIAR_HUMAN,4IUF_A,31.25,22,6.875,Q01085
sp|Q01085|TIAR_HUMAN,2KM8_B,29.487,61,17.98707,Q01085
sp|Q01085|TIAR_HUMAN,2KM8_B,26.316,61,16.05276,Q01085
sp|Q01085|TIAR_HUMAN,2KM8_B,27.381,61,16.70241,Q01085
sp|Q01085|TIAR_HUMAN,5T9P_B,32.877,55,18.08235,Q01085
sp|Q01085|TIAR_HUMAN,5T9P_B,25.352,55,13.9436,Q01085
sp|Q01085|TIAR_HUMAN,5T9P_B,26.389,55,14.51395,Q01085
sp|Q01085|TIAR_HUMAN,2YTC_A,30.556,60,18.3336,Q01085
sp|Q01085|TIAR_HUMAN,2YTC_A,25.926,60,15.5556,Q01085
sp|Q01085|TIAR_HUMAN,2YTC_A,26.316,60,15.7896,Q01085
sp|Q01085|TIAR_HUMAN,1WHW_A,32.143,45,14.46435,Q01085
sp|Q01085|TIAR_HUMAN,1WHW_A,30.233,45,13.60485,Q01085
sp|Q01085|TIAR_HUMAN,2MZR_A,32.857,38,12.48566,Q01085
sp|Q01085|TIAR_HUMAN,2MZR_A,28.169,38,10.70422,Q01085
sp|Q01085|TIAR_HUMAN,2DNQ_A,29.885,45,13.44825,Q01085
sp|Q01085|TIAR_HUMAN,2DNQ_A,28.235,45,12.70575,Q01085
sp|Q01085|TIAR_HUMAN,2DNO_A,40.351,30,12.1053,Q01085
sp|Q01085|TIAR_HUMAN,2DNO_A,33.871,30,10.1613,Q01085
sp|Q01085|TIAR_HUMAN,5LSL_A,28.283,63,17.81829,Q01085
sp|Q01085|TIAR_HUMAN,5LSL_A,30.337,63,19.11231,Q01085
sp|Q01085|TIAR_HUMAN,5LSL_A,27.778,63,17.50014,Q01085
sp|Q01085|TIAR_HUMAN,5D77_A,35.385,17,6.01545,Q01085
sp|Q01085|TIAR_HUMAN,5D78_A,35.385,17,6.01545,Q01085
sp|Q01085|TIAR_HUMAN,1WTB_A,36.17,13,4.7021,Q01085
sp|Q01085|TIAR_HUMAN,1IQT_A,36.17,13,4.7021,Q01085
sp|Q01085|TIAR_HUMAN,4Y0F_A,32.911,35,11.51885,Q01085
sp|Q01085|TIAR_HUMAN,4Y0F_A,29.31,35,10.2585,Q01085
sp|Q01085|TIAR_HUMAN,6EM3_OO,30.769,58,17.84602,Q01085
sp|Q01085|TIAR_HUMAN,6EM3_OO,25.0,58,14.5,Q01085
sp|Q01085|TIAR_HUMAN,6EM3_OO,26.866,58,15.58228,Q01085
sp|Q01085|TIAR_HUMAN,2DIV_A,29.07,43,12.5001,Q01085
sp|Q01085|TIAR_HUMAN,2DIV_A,34.091,43,14.65913,Q01085
sp|Q01085|TIAR_HUMAN,5MQF_P,30.556,67,20.47252,Q01085
sp|Q01085|TIAR_HUMAN,5MQF_P,24.444,67,16.37748,Q01085
sp|Q01085|TIAR_HUMAN,5MQF_P,24.176,67,16.19792,Q01085
sp|Q01085|TIAR_HUMAN,2YWK_A,30.864,43,13.27152,Q01085
sp|Q01085|TIAR_HUMAN,2YWK_A,30.233,43,13.00019,Q01085
sp|Q01085|TIAR_HUMAN,1X5O_A,24.0,36,8.64,Q01085
sp|Q01085|TIAR_HUMAN,1X5O_A,23.077,36,8.30772,Q01085
sp|Q01085|TIAR_HUMAN,1OO0_B,28.75,61,17.5375,Q01085
sp|Q01085|TIAR_HUMAN,1OO0_B,28.378,61,17.31058,Q01085
sp|Q01085|TIAR_HUMAN,1OO0_B,25.61,61,15.6221,Q01085
sp|Q01085|TIAR_HUMAN,6ES4_A,28.395,38,10.7901,Q01085
sp|Q01085|TIAR_HUMAN,6ES4_A,26.471,38,10.05898,Q01085
sp|Q01085|TIAR_HUMAN,2DHG_A,32.222,46,14.82212,Q01085
sp|Q01085|TIAR_HUMAN,2DHG_A,29.213,46,13.43798,Q01085
sp|Q01085|TIAR_HUMAN,1FJ7_A,28.0,27,7.56,Q01085
sp|Q01085|TIAR_HUMAN,2I2Y_A,35.211,38,13.38018,Q01085
sp|Q01085|TIAR_HUMAN,2I2Y_A,27.027,38,10.27026,Q01085
sp|Q01085|TIAR_HUMAN,1HL6_A,26.374,64,16.87936,Q01085
sp|Q01085|TIAR_HUMAN,1HL6_A,28.378,64,18.16192,Q01085
sp|Q01085|TIAR_HUMAN,1HL6_A,24.39,64,15.6096,Q01085
sp|Q01085|TIAR_HUMAN,1WF1_A,29.474,47,13.85278,Q01085
sp|Q01085|TIAR_HUMAN,1WF1_A,26.744,47,12.56968,Q01085
sp|Q01085|TIAR_HUMAN,2DGP_A,31.579,19,6.00001,Q01085
sp|Q01085|TIAR_HUMAN,1X4A_A,31.646,40,12.6584,Q01085
sp|Q01085|TIAR_HUMAN,1X4A_A,29.167,40,11.6668,Q01085
sp|Q01085|TIAR_HUMAN,2I38_A,35.211,38,13.38018,Q01085
sp|Q01085|TIAR_HUMAN,2I38_A,27.027,38,10.27026,Q01085
sp|Q01085|TIAR_HUMAN,2HVZ_A,33.333,20,6.6666,Q01085
sp|Q01085|TIAR_HUMAN,2CPX_A,29.487,62,18.28194,Q01085
sp|Q01085|TIAR_HUMAN,2CPX_A,30.588,62,18.96456,Q01085
sp|Q01085|TIAR_HUMAN,2CPX_A,24.051,62,14.91162,Q01085
sp|Q01085|TIAR_HUMAN,2DO0_A,31.25,21,6.5625,Q01085
sp|Q01085|TIAR_HUMAN,2JWN_A,26.506,22,5.83132,Q01085
sp|Q01085|TIAR_HUMAN,2OSQ_A,32.143,34,10.92862,Q01085
sp|Q01085|TIAR_HUMAN,2OSQ_A,27.397,34,9.31498,Q01085
sp|Q01085|TIAR_HUMAN,2DNH_A,37.097,49,18.17753,Q01085
sp|Q01085|TIAR_HUMAN,2DNH_A,31.343,49,15.35807,Q01085
sp|Q01085|TIAR_HUMAN,2DNH_A,30.645,49,15.01605,Q01085
sp|Q01085|TIAR_HUMAN,2LCW_A,29.474,23,6.77902,Q01085
sp|Q01085|TIAR_HUMAN,4YUD_A,31.818,37,11.77266,Q01085
sp|Q01085|TIAR_HUMAN,4YUD_A,22.973,37,8.50001,Q01085
sp|Q01085|TIAR_HUMAN,5YVG_X,29.474,23,6.77902,Q01085
sp|Q01085|TIAR_HUMAN,2MHN_A,31.818,37,11.77266,Q01085
sp|Q01085|TIAR_HUMAN,2MHN_A,22.973,37,8.50001,Q01085
sp|Q01085|TIAR_HUMAN,2RT3_A,30.508,49,14.94892,Q01085
sp|Q01085|TIAR_HUMAN,2RT3_A,31.034,49,15.20666,Q01085
sp|Q01085|TIAR_HUMAN,2RT3_A,26.866,49,13.16434,Q01085
sp|Q01085|TIAR_HUMAN,2CQ4_A,31.818,18,5.72724,Q01085
sp|Q01085|TIAR_HUMAN,2MXY_A,27.273,42,11.45466,Q01085
sp|Q01085|TIAR_HUMAN,2MXY_A,26.582,42,11.16444,Q01085
sp|Q01085|TIAR_HUMAN,2JVO_A,32.143,37,11.89291,Q01085
